2016-01-01 08:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,68,3,4.1,74,2.3,66
2016-01-01 09:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,60,2.6,5,57,2.5,56
2016-01-01 10:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,83,3.5,6,73,3.3,80
2016-01-01 11:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,75,3.4,5.4,83,3.4,72
2016-01-01 12:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,67,3.4,5.2,115,3.1,88
2016-01-01 13:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,79,3.8,5.8,67,3.8,78
2016-01-01 14:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,81,4.6,6.8,83,3.9,61
2016-01-01 15:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,60,4,6.3,63,3,77
2016-01-01 16:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,85,3,4.4,84,2.2,79
2016-01-01 17:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,83,2.3,3.6,91,1.4,347
2016-01-01 18:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,340,2.9,4.8,342,2.8,338
2016-01-01 19:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,341,2.9,3.8,345,1.5,289
2016-01-01 20:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,271,1.6,2.5,271,1.2,290
2016-01-01 21:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,267,1.3,2.3,298,1.3,271
2016-01-01 22:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,225,1.4,1.9,256,0.9,259
2016-01-01 23:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,245,1.2,1.4,250,1.1,267
2016-01-02 00:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,212,1.6,2.1,273,1.4,271
2016-01-02 01:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,249,1.7,2.3,248,0.9,274
2016-01-02 02:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,305,1.3,2.2,330,1,248
2016-01-02 03:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,49,1.8,3.1,33,1.7,38
2016-01-02 04:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,35,1.7,3.3,320,1.3,44
2016-01-02 05:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,278,1.5,2.5,7,1.4,235
2016-01-02 06:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,228,1.4,2.5,310,1,261
2016-01-02 07:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,256,1.2,1.8,284,1.2,248
2016-01-02 08:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,62,1.3,2.1,67,0.8,68
2016-01-02 09:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,82,1.4,2.5,76,1.4,83
2016-01-02 10:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,76,3.5,4.6,80,0.9,70
2016-01-02 11:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,86,2,3.3,338,1.9,86
2016-01-02 12:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,78,3.5,4.8,78,3.4,77
2016-01-02 13:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,82,3.4,4.8,79,3.2,83
2016-01-02 14:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,74,3.5,4.7,79,2.4,64
2016-01-02 15:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,63,3.5,5,83,2.3,96
2016-01-02 16:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,107,3.1,4.2,120,2,98
2016-01-02 17:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,101,3.7,5.6,115,3.6,101
2016-01-02 18:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,101,3.5,4.9,91,1.4,124
2016-01-02 19:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,137,2.3,4.7,133,1.4,108
2016-01-02 20:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,121,2.9,5.6,123,2.1,119
2016-01-02 21:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,116,2.4,3.7,132,1.9,124
2016-01-02 22:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,126,1.8,1.7,139,0.6,229
2016-01-02 23:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,254,0.9,1.3,259,0.9,249
2016-01-03 00:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,245,1,1.3,236,0.7,261
2016-01-03 01:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,256,0.7,1,289,0.5,249
2016-01-03 02:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,252,0.7,0.9,221,0.7,125
2016-01-03 03:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,224,1,1.5,212,0.9,236
2016-01-03 04:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,243,1,1.2,248,0.4,321
2016-01-03 05:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,4,1.2,1.6,33,0.2,999017
2016-01-03 06:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,310,0.5,0.8,342,0,999017
2016-01-03 07:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,90,1.8,2.4,86,1.6,92
2016-01-03 08:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,90,1.6,2.1,97,1.4,96
2016-01-03 09:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,81,2.7,3.3,83,2.6,79
2016-01-03 10:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,77,2.5,2.5,76,1.2,354
2016-01-03 11:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,324,1.3,2,327,0.9,359
2016-01-03 12:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,10,1,1.2,344,0.4,268
2016-01-03 13:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,99,1.7,2.1,94,1.6,88
2016-01-03 14:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,73,1.9,2.5,76,1.4,82
2016-01-03 15:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,61,1.6,2.3,80,0.9,101
2016-01-03 16:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,77,1.7,2.2,78,1.6,77
2016-01-03 17:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,70,1.7,2.1,61,1.5,64
2016-01-03 18:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,75,2.1,2.7,75,1.1,50
2016-01-03 19:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,93,1.6,2.4,103,1,89
2016-01-03 20:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,108,1.6,2,109,1.1,92
2016-01-03 21:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,99,1.7,2.5,114,1.4,69
2016-01-03 22:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,72,1.4,1.8,71,0.8,78
2016-01-03 23:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,248,1.2,1.5,249,0.4,294
2016-01-04 00:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,226,1,1.4,232,0.9,228
2016-01-04 01:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,232,1.2,1.5,225,0.6,300
2016-01-04 02:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,326,0.7,1.1,335,0,999017
2016-01-04 03:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,192,0.6,1,346,0.2,999017
2016-01-04 04:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,317,0.6,0.9,24,0.3,37
2016-01-04 05:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,62,0.9,1.2,47,0.8,93
2016-01-04 06:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,88,0.8,1,93,0.2,999017
2016-01-04 07:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,70,1.9,2.9,69,1.6,73
2016-01-04 08:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,63,1.8,2.5,72,1.1,91
2016-01-04 09:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,97,2,3.2,68,1.4,74
2016-01-04 10:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,77,2.5,3.3,88,2,65
2016-01-04 11:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,76,2.5,3.6,63,1.7,59
2016-01-04 12:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,65,1.9,2.7,51,1.9,71
2016-01-04 13:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,57,2.4,3.2,71,2.2,52
2016-01-04 14:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,57,2.3,3.7,53,1.6,64
2016-01-04 15:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,110,2.3,3,122,1.6,107
2016-01-04 16:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,70,2.2,3.2,81,1.8,105
2016-01-04 17:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,105,1.9,2.4,82,1.5,103
2016-01-04 18:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,114,2.1,2.5,121,1.6,94
2016-01-04 19:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,118,3.2,5,139,3.2,118
2016-01-04 20:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,122,3.5,5.2,143,1.5,123
2016-01-04 21:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,136,3.3,5.5,131,1.4,178
2016-01-04 22:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,136,4.4,8.1,118,3.3,125
2016-01-04 23:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,121,5.3,7.4,130,5.3,122
2016-01-05 00:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,123,5.3,7.8,130,2.7,109
2016-01-05 01:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,109,2.6,3,121,1.7,80
2016-01-05 02:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,119,2.2,3.5,121,2.2,116
2016-01-05 03:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,117,2.7,4.2,129,2.4,100
2016-01-05 04:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,104,3.7,6.3,98,3.5,106
2016-01-05 05:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,118,4.1,8.7,121,4.1,118
2016-01-05 06:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,122,4.9,7.8,121,4.1,127
2016-01-05 07:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,126,4,7.1,126,3.3,132
2016-01-05 08:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,118,3.8,6.5,145,3.8,122
2016-01-05 09:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,127,5.5,7.7,125,5.2,128
2016-01-05 10:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,128,5,6.9,121,3,123
2016-01-05 11:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,109,4.9,7.5,115,4,108
2016-01-05 12:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,113,5.2,7.9,116,5.1,113
2016-01-05 13:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,279,5.2,9.6,276,3.6,275
2016-01-05 14:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,271,3.3,3.6,251,1.5,277
2016-01-05 15:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,279,1.7,2.9,287,1.1,254
2016-01-05 16:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,104,2.7,3.5,99,1.7,96
2016-01-05 17:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,107,3.6,4.9,105,2.2,114
2016-01-05 18:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,73,2.9,4.1,79,2.6,66
2016-01-05 19:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,67,2.5,3.2,131,2.2,93
2016-01-05 20:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,93,2.1,2,79,1,313
2016-01-05 21:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,280,1.1,1.5,290,1.1,284
2016-01-05 22:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,289,1.4,1.7,289,1.1,249
2016-01-05 23:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,269,1.3,1.7,286,1.2,285
2016-01-06 00:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,280,1.3,1.5,291,1,302
2016-01-06 01:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,344,1.2,1.4,347,0.2,999017
2016-01-06 02:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,44,1,1.4,353,0.6,131
2016-01-06 03:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,20,1.2,1.9,353,1.1,2
2016-01-06 04:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,331,2.3,3.9,330,2.1,336
2016-01-06 05:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,336,2,2.9,56,1.4,56
2016-01-06 06:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,341,2.6,5.2,334,1.3,55
2016-01-06 07:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,58,2.3,3.8,81,1.3,51
2016-01-06 08:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,45,2.1,3.7,38,1.2,58
2016-01-06 09:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,56,2.3,3.9,85,1.9,60
2016-01-06 10:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,82,3.1,5,62,3,83
2016-01-06 11:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,82,3.2,4.6,71,1.7,60
2016-01-06 12:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,84,3.9,6,71,2.9,69
2016-01-06 13:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,74,3.7,6.7,85,3.4,65
2016-01-06 14:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,59,3.3,5.3,76,2.1,41
2016-01-06 15:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,60,3,5,90,2.1,76
2016-01-06 16:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,50,2.9,6.5,337,2.3,357
2016-01-06 17:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,334,3.7,6.1,7,3.6,336
2016-01-06 18:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,335,4.6,7,332,2,21
2016-01-06 19:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,3,2.4,6.2,347,2.1,36
2016-01-06 20:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,50,2.6,5.9,66,2.3,52
2016-01-06 21:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,55,3.9,8.1,77,3.2,51
2016-01-06 22:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,50,4,9.3,52,4,50
2016-01-06 23:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,48,4.3,7.2,20,3,52
2016-01-07 00:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,49,3.1,6.1,57,2,54
2016-01-07 01:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,42,3.1,5.7,53,2.6,44
2016-01-07 02:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,47,3.1,5.7,56,2.8,42
2016-01-07 03:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,50,3.2,6.2,61,2,41
2016-01-07 04:00:00,59488,珠海,珠海市,香洲区,22.28,113.57,999999,999999,999999,999999,999999,999999
2016-01-07 05:00:00,59488,珠海,珠海市,香洲区,22.28,113.57,999999,999999,999999,999999,999999,999999
2016-01-07 06:00:00,59488,珠海,珠海市,香洲区,22.28,113.57,999999,999999,999999,999999,999999,999999
2016-01-07 07:00:00,59488,珠海,珠海市,香洲区,22.28,113.57,999999,999999,999999,999999,999999,999999
2016-01-07 08:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,59,2,5.1,66,1.7,38
2016-01-07 09:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,45,2.3,6.8,63,2.3,45
2016-01-07 10:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,61,3.5,7,57,3.5,61
2016-01-07 11:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,68,3.9,6.7,60,3.4,65
2016-01-07 12:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,65,3.7,6.5,67,3.5,53
2016-01-07 13:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,68,4,6.2,83,3.8,68
2016-01-07 14:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,70,3.9,6,70,3.5,82
2016-01-07 15:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,80,4.2,6,74,2.3,47
2016-01-07 16:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,87,2.7,3.9,80,2.2,59
2016-01-07 17:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,106,4.2,6,97,4.2,103
2016-01-07 18:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,102,4.1,4.9,125,1.6,135
2016-01-07 19:00:00,59488,珠海,珠海市,香洲区,20.27,113.57,128,2.3,3.9,140,2.2,134
