2016-01-01 08:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,316,4.1,5.9,292,2.8,313
2016-01-01 09:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,310,2.8,3.9,303,2,301
2016-01-01 10:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,299,2.1,3.4,269,0.8,283
2016-01-01 11:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,156,1,1.3,108,0.7,178
2016-01-01 12:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,327,1.5,2.6,320,1,139
2016-01-01 13:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,137,1,1.3,88,0.2,999017
2016-01-01 14:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,191,1.7,2.2,193,0.7,148
2016-01-01 15:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,118,1.2,1.7,119,1.1,128
2016-01-01 16:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,140,1.2,1.6,150,0.7,190
2016-01-01 17:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,144,1.1,1.3,136,0.3,104
2016-01-01 18:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,58,0.8,1,68,0.6,341
2016-01-01 19:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,344,0.6,1,332,0.5,321
2016-01-01 20:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,301,1.7,2,303,1.2,304
2016-01-01 21:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,315,1.7,2.3,306,1.6,320
2016-01-01 22:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,306,2.1,2.8,300,1.7,292
2016-01-01 23:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,290,1.8,2.6,269,0.7,321
2016-01-02 00:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,329,1.6,2.4,292,1.6,308
2016-01-02 01:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,317,2.4,3,326,0.6,220
2016-01-02 02:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,316,2.4,3.2,306,2.4,316
2016-01-02 03:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,283,2.8,3.3,283,1.5,343
2016-01-02 04:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,319,2.2,3.3,295,2,310
2016-01-02 05:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,287,2.8,3.9,286,0.9,204
2016-01-02 06:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,318,1.5,2,326,1.3,324
2016-01-02 07:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,321,2.4,2.8,317,2.3,311
2016-01-02 08:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,311,2.2,2.2,326,0.8,25
2016-01-02 09:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,313,1.6,2.4,326,1.1,312
2016-01-02 10:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,159,1.5,2,159,1.2,126
2016-01-02 11:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,118,2.1,3,136,2.1,118
2016-01-02 12:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,124,3.3,4.6,133,3.3,124
2016-01-02 13:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,128,3.9,5.2,113,3.8,121
2016-01-02 14:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,123,4.5,6,119,3.5,153
2016-01-02 15:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,173,4.1,5.3,142,4.1,173
2016-01-02 16:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,172,4.1,4.6,176,2.5,171
2016-01-02 17:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,162,3.6,4.6,159,3,172
2016-01-02 18:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,173,3.1,3.8,187,2.5,180
2016-01-02 19:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,181,2.5,3,179,0.8,174
2016-01-02 20:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,194,1.8,2.1,187,1.4,206
2016-01-02 21:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,317,1.8,2.1,317,1.8,318
2016-01-02 22:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,316,2,2.7,269,1.9,278
2016-01-02 23:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,273,1.8,2.1,303,0.5,186
2016-01-03 00:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,335,0.9,1.3,306,0.7,245
2016-01-03 01:00:00,58843,霞浦,宁德市,霞浦县,26.88,120.02,321,1.3,1.5,300,0.8,312
